date,precip_difference_mm,precip_abs_difference_mm,precip_ratio_chirps_era,solar_mj_m2_sum_10d,tmean_c_mean_10d,tmin_c_mean_10d,tmax_c_mean_10d,wind_ms_mean_10d,rh_pct_mean_10d,precip_difference_mm_mean_10d,precip_abs_difference_mm_mean_10d,precip_ratio_chirps_era_mean_10d,precip_source_difference_sum_10d,precip_source_ratio_10d,solar_mj_m2_sum_30d,tmean_c_mean_30d,tmin_c_mean_30d,tmax_c_mean_30d,wind_ms_mean_30d,rh_pct_mean_30d,precip_difference_mm_mean_30d,precip_abs_difference_mm_mean_30d,precip_ratio_chirps_era_mean_30d,precip_source_difference_sum_30d,precip_source_ratio_30d,solar_mj_m2_sum_60d,tmean_c_mean_60d,tmin_c_mean_60d,tmax_c_mean_60d,wind_ms_mean_60d,rh_pct_mean_60d,precip_difference_mm_mean_60d,precip_abs_difference_mm_mean_60d,precip_ratio_chirps_era_mean_60d,precip_source_difference_sum_60d,precip_source_ratio_60d,solar_mj_m2_sum_90d,tmean_c_mean_90d,tmin_c_mean_90d,tmax_c_mean_90d,wind_ms_mean_90d,rh_pct_mean_90d,precip_difference_mm_mean_90d,precip_abs_difference_mm_mean_90d,precip_ratio_chirps_era_mean_90d,precip_source_difference_sum_90d,precip_source_ratio_90d,precip_consensus_mm,sin_doy_h1_q,cos_doy_h1_q,sin_doy_h2_q,cos_doy_h2_q,precip_prev1d_mm,precip_sum_3d,precip_max1d_3d,wet_days_3d,heavy10_days_3d,heavy25_days_3d,precip_sum_7d,precip_max1d_7d,wet_days_7d,heavy10_days_7d,heavy25_days_7d,precip_sum_14d,precip_max1d_14d,wet_days_14d,heavy10_days_14d,heavy25_days_14d,precip_sum_30d,precip_max1d_30d,wet_days_30d,heavy10_days_30d,heavy25_days_30d,precip_sum_60d,precip_max1d_60d,wet_days_60d,heavy10_days_60d,heavy25_days_60d,precip_sum_90d,precip_max1d_90d,wet_days_90d,heavy10_days_90d,heavy25_days_90d,precip_api_hl7d,precip_api_hl15d,precip_api_hl30d,precip_api_hl60d,tmean_c_mean_7d,tmin_c_mean_7d,tmax_c_mean_7d,rh_pct_mean_7d,wind_ms_mean_7d,solar_mj_m2_sum_7d,precip_recent_ratio_7_30,precip_recent_ratio_14_60
2008-12-11,2.290061897213848,2.290061897213848,4.065838063741379,174.83748781132076,15.312054121978244,12.106489755358975,19.93178794298125,1.047689945497045,73.79497543985698,0.2829573384888057,0.664096924884632,1.4437674450482798,2.8295733848880564,1.4652524545373855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7919920892808654,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,0.12742393911056416,0.16944620282236755,0.12742393911056416,0.0,0.0,0.0,3.653721222459243,1.5235224430434862,1.0,0.0,0.0,6.496588856607967,2.6432113753892743,2.0,0.0,0.0,,,,,,,,,,,,,,,,0.33312268663718064,0.21916388685234192,0.12804448593461817,0.0692900769589239,15.536212119972049,12.17845272558692,20.338223439716494,73.02206023757137,0.9774772221036354,125.7511835437393,,
2008-12-12,-0.2262027707353464,0.2262027707353464,0.3065577885024515,174.78453612006862,15.34383434963065,12.063229728685666,20.007118056282604,1.109501014288063,73.31460339637458,0.260955104168502,0.6420946905643282,1.5816819799885125,2.6095510416850205,1.4886256130725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1131013853676732,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,1.7919920892808654,1.9355864899152693,1.7919920892808654,1.0,0.0,0.0,4.501505929211419,1.7919920892808654,2.0,0.0,0.0,8.288580945888832,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,,,,,,0.4706595482359305,0.29019028579847683,0.16604910171880732,0.08907699721047857,15.632291459713988,12.451374014134936,20.233575250634516,73.37494934536743,1.0179491542541916,122.62739764322471,,
2008-12-13,-0.0647832966995893,0.0647832966995893,0.6068576245461731,179.2892382572899,15.368691845387328,11.982198986753616,20.229418962324896,1.0264027538680356,72.77829841706878,0.2602974446107326,0.6427523501220976,1.581051209809825,2.6029744461073268,1.4867947216958617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03239164834979465,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,0.828997489286572,0.1131013853676732,2.032517413759103,1.7919920892808654,1.0,0.0,0.0,3.0910848715356054,1.7919920892808654,1.0,0.0,0.0,8.401682331256506,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,,,,,,0.43695027482818194,0.2821932350897538,0.16483977420601284,0.08935294084388623,15.475809365001234,12.066428936652443,20.252867897443135,72.28709505259162,0.9501824513072786,126.46967166037736,,
2008-12-14,-0.0053141194343474,0.0053141194343474,0.9495402946642856,181.14628493653515,15.417122620702015,11.960104820290749,20.29261817081513,0.9749402285146818,72.22833755837596,0.2717877491768984,0.6312620455559318,1.605982634331545,2.717877491768985,1.519445429738866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026570597171737,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,0.8477440935595867,0.03239164834979465,1.9374851229983332,1.7919920892808654,1.0,0.0,0.0,2.9271793752307556,1.7919920892808654,1.0,0.0,0.0,8.4340739796063,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,,,,,,0.39880996993337275,0.2709125960919443,0.16181465483063184,0.08869868459762636,15.32760533067437,11.678408272819665,20.373351138843354,70.92913867301135,0.8469288653349482,130.83578512864494,,
2008-12-15,-0.0372712443458905,0.0372712443458905,0.7284846908506495,182.83163597941683,15.44729297914938,11.944023145410682,20.358851389287903,0.9226250186620152,71.38735700590374,0.3513882902814624,0.5516615044513679,1.6563964015127852,3.513882902814624,1.9026818788042887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01863562217294525,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,0.8654873276017395,0.0026570597171737,0.14815009343464156,0.1131013853676732,0.0,0.0,0.0,2.1095883855378745,1.7919920892808654,1.0,0.0,0.0,8.436731039323474,2.6432113753892743,3.0,0.0,0.0,,,3.0,0.0,0.0,,,,,,,,,,,0.361462125167,0.2587986063271087,0.15817949033431095,0.08771041224544575,15.396576592868291,11.559800785647068,20.62019287610401,70.5153061453742,0.6833296264299754,133.5963656432247,,
2008-12-16,-0.5807979816569295,0.5807979816569295,0.1468864519201709,186.62388761234996,15.471785388420916,11.765318139993942,20.514800647192533,0.8125386247143925,70.56854757082303,0.2630725429130121,0.4708000059520956,1.5587883660298338,2.6307254291301208,1.929779952446416,269.77757770154375,15.358921858894979,11.903172296139111,20.171960146485794,0.9463521923199416,72.35591765843498,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29039899082846476,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,0.8822061909330864,0.01863562217294525,0.05368433023991359,0.03239164834979465,0.0,0.0,0.0,2.1023722055228564,1.7919920892808654,1.0,0.0,0.0,5.812155286107145,1.7919920892808654,2.0,0.0,0.0,8.45536666149642,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.3291416986715017,0.24795323116261864,0.1549923039806979,0.08691702061254504,15.532419541438504,11.507337810326627,20.825660541425083,70.5778083027097,0.6233301720921836,134.93136076157805,0.2223469782598713,
2008-12-17,-0.071345341246492,0.071345341246492,0.5836166847171127,187.0706938181818,15.438739847278129,11.588426374693906,20.53410418528433,0.8013686809649307,70.00923635022158,0.2442521736782479,0.4896203751868597,1.5531763292670888,2.44252173678248,1.8094225534260904,286.4674978936535,15.352027734066185,11.847011407161887,20.162755058805512,0.9668216211060308,72.04169381940414,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035672670623246,-0.22596360824801906,0.974135744004672,-0.4402384552773285,0.8978808954950716,0.29039899082846476,0.3116916727185837,0.29039899082846476,0.0,0.0,0.0,2.3766007348274814,1.7919920892808654,1.0,0.0,0.0,5.992741189356784,1.7919920892808654,2.0,0.0,0.0,8.745765652324884,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.3254891781395662,0.2498700135899322,0.15808499698251507,0.08925421038099768,15.500146101129284,11.437022681821674,20.70896115442085,69.96809646722541,0.7691790632930665,131.12914802744424,0.24385982791003552,
2008-12-18,-0.0569151895418395,0.0569151895418395,0.6372869337377708,187.3333022504288,15.573385856436508,11.730636700062586,20.72124183746393,0.8153610961332621,69.92033981287183,0.0991875548424297,0.3588248246003399,0.9133961729900372,0.9918755484242971,1.335279091862864,303.91216450428817,15.42526859425476,11.95590809874142,20.23353446888861,0.9998572793760345,71.89246618002359,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02845759477091975,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,0.9124928890712274,0.035672670623246,0.34470728362465597,0.29039899082846476,0.0,0.0,0.0,2.284849466340163,1.7919920892808654,1.0,0.0,0.0,5.938570688799406,1.7919920892808654,2.0,0.0,0.0,8.78143832294813,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.29816633977509555,0.24019720513490622,0.155289095584432,0.08863877390587965,15.587003554649787,11.740791446430626,20.66460093447055,69.17459580883302,0.9315248992031625,129.0746766929674,0.23359033619623215,
2008-12-19,-0.1236564887914553,0.1236564887914553,0.4471142354972911,188.76877206861064,15.6805590388024,11.73134684096481,20.893491875205218,0.8701912251109885,69.55000870358543,0.0986663963258385,0.359345983116931,0.911206854454093,0.9866639632583852,1.332930936790342,323.61498900857634,15.470137860076623,11.961649343302689,20.318594286631306,1.0296602184035402,71.48856632185618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06182824439572765,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,0.02845759477091975,0.35452925622263054,0.29039899082846476,0.0,0.0,0.0,0.5213149718302174,0.29039899082846476,0.0,0.0,0.0,5.022820901041635,1.7919920892808654,2.0,0.0,0.0,8.80989591771905,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.2727391875801215,0.23063538394223523,0.1523922601023194,0.0879475341071968,15.605375338118739,11.532517908157562,20.941309509800824,67.2096354979392,1.001031409290677,133.6439994476844,0.05314174341937677,
2008-12-20,-0.0359172630086782,0.0359172630086782,0.7357417136454188,187.59095071698115,15.693226791914045,11.753343413992589,20.81765313254828,0.9637509206047158,68.84960493129141,0.0895348397514609,0.3684775396913086,0.8803558611057836,0.895348397514609,1.2930874268830412,342.9293005831904,15.4770362608576,11.948760941145492,20.306204430811846,1.0380211421416938,71.12560395541067,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179586315043391,-0.17541259380427843,0.9844950085880858,-0.345385646087603,0.9384608438697104,0.06182824439572765,0.1259585097898934,0.06182824439572765,0.0,0.0,0.0,0.4700418308582718,0.29039899082846476,0.0,0.0,0.0,3.5611267023938766,1.7919920892808654,1.0,0.0,0.0,8.871724162114777,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.2528552766900535,0.22301232427184445,0.1503237751248594,0.08764752847717405,15.723864200295754,11.666721754721431,20.94520188256593,66.53193151662386,1.0001754148408621,133.30593883361922,0.0476149680784412,
2008-12-21,-0.0785654471196199,0.0785654471196199,0.5600187584612079,189.1892558216124,15.5753165240149,11.62149822961407,20.670561994287635,0.9652556244159632,67.46626349544194,0.1087858201753279,0.3492265592674416,0.9207924481822704,1.0878582017532796,1.3818165196890426,364.0267436329331,15.443685322996572,11.863993992486524,20.301174968634445,1.006472784956504,70.63061946764947,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03928272355980995,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,0.0179586315043391,0.1082444706709865,0.06182824439572765,0.0,0.0,0.0,0.4556088140128162,0.29039899082846476,0.0,0.0,0.0,3.3827881892435716,1.7919920892808654,1.0,0.0,0.0,8.889682793619116,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.23071008170524307,0.21375242839421768,0.14730055106636114,0.08684708322491495,15.762203410419023,11.694729024620239,20.878143187534363,66.21909729052278,0.96364207339118,133.79415442881648,0.046069102874237565,
2008-12-22,-0.4796944135866294,0.4796944135866294,0.1725046811841598,194.3364726895369,15.46795746000106,11.362800534020998,20.72385413691685,0.8723780424665742,66.18442468007247,-0.1280769142580188,0.1280769142580188,0.5702105176542532,-1.280769142580188,0.4384485835636658,384.30746225042884,15.424020414978981,11.819527055359783,20.304003426663154,0.9643068805187964,70.38909486231245,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2398472067933147,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,0.03928272355980995,0.11906959945987669,0.06182824439572765,0.0,0.0,0.0,0.4922344778554525,0.29039899082846476,0.0,0.0,0.0,2.601822863393327,1.7919920892808654,1.0,0.0,0.0,8.928965517178927,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.21266301181965086,0.20587365635767277,0.14483342047644732,0.08630075995787403,15.661812146644959,11.621055997863959,20.755007747247298,65.94218887989419,0.9461677596892758,134.13223435334476,0.04957560553552098,
2008-12-23,-0.2622699502060798,0.2622699502060798,0.2760372477571333,190.8996422607204,15.419373796025733,11.28920078572035,20.60056551611037,0.8658705513522207,65.70454274850356,-0.153426078543147,0.1534260785431471,0.5568052069224241,-1.534260785431471,0.3945923820265975,400.52300401029163,15.372289887021884,11.738700611632629,20.236687553116692,0.9718126959240162,70.12310827370324,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1311349751030399,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,0.9690520143313219,0.2398472067933147,0.29708856185746374,0.2398472067933147,0.0,0.0,0.0,0.7134460624758219,0.29039899082846476,0.0,0.0,0.0,2.815818267998678,1.7919920892808654,1.0,0.0,0.0,9.168812723972241,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.2152258381117034,0.20740784740481494,0.14700353835510638,0.08806439132111102,15.40093566157954,11.38626128769017,20.375389138754336,65.33851673499237,1.0263709179327476,130.74542630874785,0.07016021258744636,
2008-12-24,-0.0750341326458376,0.0750341326458376,0.5713171396252127,186.1341860102916,15.480742837089096,11.481931187153704,20.51153659198953,0.9202319863280024,66.18691498370798,-0.1731747438937961,0.1731747438937961,0.5237231692435201,-1.7317474389379617,0.3660660519878719,416.3667752144082,15.362856998169098,11.749395154301123,20.217037520862768,0.9820122195074716,70.04121122419173,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375170663229188,-0.10730813165636247,0.9942258118156161,-0.21337702862092797,0.9769699297608415,0.1311349751030399,0.4102649054561645,0.2398472067933147,0.0,0.0,0.0,0.5541820467503971,0.2398472067933147,0.0,0.0,0.0,2.930782781577878,1.7919920892808654,1.0,0.0,0.0,9.29994769907528,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.20729805967836082,0.20396348682652116,0.14664109986952603,0.08855909916981913,15.387609601832896,11.526272290619376,20.34111171985078,65.46867957799192,1.0167335872821932,129.89927732075472,0.05380435541436303,
2008-12-25,-0.1838036021073128,0.1838036021073128,0.3523563452242148,183.61428564665525,15.462727987050627,11.546259666429808,20.434737307252465,0.9563625819985933,66.15833437508147,-0.1801467452149451,0.1801467452149451,0.4859008537396128,-1.801467452149452,0.3569557801689756,433.7895135437393,15.370792648272923,11.763553035075242,20.22693295007166,0.9662873330439886,69.92329223750487,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0919018010536564,-0.09019000427034513,0.9959245770286599,-0.179644883710313,0.9837315262594303,0.0375170663229188,0.40849924821927336,0.2398472067933147,0.0,0.0,0.0,0.5560264424500698,0.2398472067933147,0.0,0.0,0.0,2.840875908790233,1.7919920892808654,1.0,0.0,0.0,9.3374647653982,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.19129172974717573,0.1964470334417261,0.14414870349873912,0.08797283141939284,15.238493922317032,11.296405023314525,20.210900690087637,65.14101266281655,0.8847603205233057,129.87734903945113,0.0537875054540659,
2008-12-26,-0.6313532947675251,0.6313532947675251,0.1367328221742502,181.82367284391083,15.43913564894664,11.53477060046452,20.39427390123111,1.0086537511907407,65.75084769968385,-0.1947999809910873,0.1947999809910874,0.4482880191769693,-1.947999809910874,0.3392130476528873,451.60125054545455,15.391007374915644,11.755811617869274,20.260885648383923,0.9712728158682612,69.71388967493452,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31567664738376255,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,0.0919018010536564,0.2605538424796151,0.1311349751030399,0.0,0.0,0.0,0.6194706487328064,0.2398472067933147,0.0,0.0,0.0,1.1407856205630238,0.29039899082846476,0.0,0.0,0.0,9.429366566451856,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.18192161146087912,0.19172593842826807,0.14295538259768056,0.08801795948464608,15.1875289845017,11.226514609611927,20.11249200717636,65.15043543999313,0.8211337807775438,127.98626153687823,0.0593967663122953,
2008-12-27,-0.0594166719605082,0.0594166719605082,0.6272869629644049,179.95915426758148,15.548682913390367,11.783140913372817,20.421858219257988,0.9844257296531366,65.8606495227718,-0.1998555123021469,0.1998555123021469,0.4472726562023773,-1.998555123021469,0.3334939525781864,466.426652161235,15.427664341498563,11.82244583262763,20.262410120518002,0.9735924320856869,69.66436908993016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0297083359802541,-0.05587875690537313,0.9984375616565666,-0.11158289958600157,0.9937551290534204,0.31567664738376255,0.44509551476033776,0.31567664738376255,0.0,0.0,0.0,0.8733190517208413,0.31567664738376255,0.0,0.0,0.0,1.343360882579113,0.31567664738376255,0.0,0.0,0.0,9.745043213835618,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.1945315461339381,0.19732335363886497,0.14690034173747163,0.0906328425403417,15.293654846095462,11.479590538079142,20.143539849720433,65.69816016934023,0.7987145047908107,123.49735157804461,0.08127645783651491,
2008-12-28,-0.0555177137741298,0.0555177137741298,0.6430135678642859,182.21182026072043,15.531600368493237,11.649126828228042,20.458808502406672,0.8858890250683654,64.97066767925797,-0.1986626453735485,0.1986626453735485,0.4516396840271063,-1.9866264537354856,0.334825936718421,486.1239847650086,15.464650732861603,11.842285405958686,20.316969296117524,0.9576468148176386,69.32883710566595,0.0795294101573268,0.4408656427375647,0.975624181099855,2.1472940742478244,1.2213453191271693,,,,,,,,,,,,,,,,,,,,,,,0.0277588568870649,-0.03869579017652689,0.9992510374388481,-0.07733361695682096,0.9970052716452285,0.0297083359802541,0.43728678441767305,0.31567664738376255,0.0,0.0,0.0,0.8850687561967564,0.31567664738376255,0.0,0.0,0.0,1.3406775702095726,0.31567664738376255,0.0,0.0,0.0,9.774751549815873,2.6432113753892743,3.0,0.0,0.0,,,,,,,,,,,0.17899261783638873,0.1897541282808749,0.14422367262672275,0.08993306489798268,15.524551903904552,11.780260873022014,20.36209594606917,65.60945892857022,0.8181440429923087,122.09724113207548,0.08214284590273277,
